Time;Ms1;Ms2;Ms3;Ms4;Ms5;Ms6;Ms7;Ms8
-3,0081024;1,13905572300979;1,08950927305485;1,6206113172423;1,1374457020016;1,26662859351322;0,683739587159345;1,12517177139488;1,22958988523466
-2,9884416;1,13480170197063;1,08578884609119;1,61669444428978;1,13791071302112;1,26271403171566;0,701248932354896;1,12538229161188;1,2250033643226
-2,9687808;1,13069567823687;1,08255345782218;1,61180738797635;1,13836688265242;1,25836408157727;0,719297354048391;1,12537620210898;1,22086473654352
-2,94912;1,12677571254262;1,07984833342026;1,60609716168375;1,1388367328801;1,25357059781221;0,737852152353365;1,12509535266096;1,21717930141592
-2,9294592;1,12306380081149;1,0777083482246;1,59984677505127;1,13934946846489;1,24831693427896;0,756828722920516;1,12446113694825;1,21395757565109
-2,9097984;1,11957122422951;1,07618130811177;1,59340754924143;1,13993548826491;1,24259748021653;0,7760775724901;1,12341405251685;1,2111610373839
-2,8901376;1,1163121131501;1,07527499838889;1,58708870379768;1,14061013282158;1,2365248313862;0,795402429392465;1,12188610331938;1,20878325050539
-2,8704768;1,11329785214442;1,07499506671116;1,58115466951296;1,14137360182248;1,23026364116775;0,814639926228001;1,11982627747403;1,20685599875942
-2,850816;1,11053286876187;1,07535050943219;1,57578670562949;1,14222699082149;1,22396603994251;0,833652093997836;1,1172602575163;1,20535315617096
-2,8311552;1,10801862528423;1,07639029028843;1,57107805927299;1,14317041428221;1,2177767725591;0,852296121967466;1,11426598161841;1,2042665810162
-2,8114944;1,10574450354778;1,07818367164793;1,56705899945178;1,14419354266788;1,21179543669893;0,870427386489111;1,11091552042238;1,2035905642779
-2,7918336;1,10367775129589;1,08070479469796;1,56367870627517;1,14527614629564;1,20609736574119;0,887877357732657;1,1072666766666;1,20329561206384
-2,7721728;1,1017772273084;1,08382969548631;1,56090246334066;1,14639635464053;1,20079471914834;0,904493683508257;1,10340831558507;1,20342042566009
-2,752512;1,1000090953937;1,08747473576551;1,55858765909167;1,14750314067463;1,19603802054238;0,920244264910747;1,09943914795061;1,20402157522242
-2,7328512;1,09834475772473;1,0915798104777;1,55656147953613;1,14852489259716;1,19199952973485;0,935115865838335;1,09548519194923;1,20511459453155
-2,7131904;1,09676404364274;1,09599758694991;1,55458001392406;1,14940553833619;1,18877368334597;0,949070219983613;1,09168637360367;1,2066638388798
-2,6935296;1,09526226226278;1,10053551212648;1,55232533624296;1,1500856416482;1,18645376057471;0,962130492162251;1,08818592388982;1,20857852080321
-2,6738688;1,09382823290878;1,10497707911825;1,54952502327578;1,15049972446345;1,18507479618643;0,974370035693285;1,08507500499974;1,2107325739418
-2,654208;1,09243252000142;1,1091687089675;1,54589169509997;1,15057530945267;1,18461187686;0,985851057750369;1,08241287818393;1,21303198990572
-2,6345472;1,09104446838352;1,11295376296812;1,54116638679549;1,15026099995839;1,18503113221475;0,99662705979823;1,08026017304215;1,21530387939975
-2,6148864;1,08963769787057;1,11613700398712;1,53517096392319;1,14952868696321;1,18630279875451;1,00675364329347;1,07862937728688;1,21745914657497
-2,5952256;1,08819131382194;1,11857562454571;1,52778484037333;1,14837975980097;1,18842460732636;1,0162908100453;1,07750349205236;1,21940630194143
-2,5755648;1,0866935776932;1,1201307845744;1,51889883499717;1,14683891116842;1,1913556422022;1,02523206839857;1,07685236114228;1,2210222279498
-2,555904;1,085143839027;1,12069792926725;1,5085226741252;1,14493487866586;1,1950806774108;1,03358633842543;1,07663913390973;1,22218738108898
-2,5362432;1,08353167140951;1,12023507188295;1,49679927913397;1,14270256931186;1,19960540739784;1,04140710834474;1,0767998827867;1,22281205196758
-2,5165824;1,08184581763876;1,11875870765332;1,48390411825682;1,14018948488505;1,20489319992685;1,04873402836876;1,07718803991957;1,22281273983915
-2,4969216;1,08007122081299;1,11632219191878;1,47002629635191;1,13746020399367;1,21087806425252;1,0555953024335;1,07766322135576;1,22211765808278
-2,4772608;1,07818994879582;1,11297499713794;1,45535623954188;1,13458059257782;1,2174755089709;1,06202901509958;1,07816255267783;1,22077694728134
-2,4576;1,07618624594929;1,10881730589465;1,44010928104188;1,13161648614058;1,2246740170006;1,06804224744069;1,07863971053354;1,2187815123267
-2,4379392;1,07404091917817;1,10397394116333;1,42446992149008;1,12861185705585;1,2324923124815;1,07356661339894;1,07903237400089;1,21609459888019
-2,4182784;1,07173140815762;1,09856439129827;1,40854523870014;1,12561081368575;1,24084920059398;1,07848970446767;1,07924503385189;1,21269405346111
-2,3986176;1,06924832568499;1,09275852138472;1,39243832070069;1,12266848794142;1,24961579474899;1,08269890225468;1,07917835078431;1,20864015340797
-2,3789568;1,06659491276556;1,08672539590882;1,37625676559194;1,11982942720646;1,2587097452397;1,08605458283384;1,0787682928346;1,20418435119946
-2,359296;1,06378561394905;1,08059616889591;1,36012278980028;1,11712085453201;1,26803576100345;1,08839105826324;1,0779778533538;1,19947164712357
-2,3396352;1,06083691901204;1,07447920394068;1,34414753928382;1,11455998603947;1,27749389451802;1,08955045978996;1,07683096777263;1,1945963208624
-2,3199744;1,0577595875329;1,06851538708228;1,32837575518309;1,11216302266535;1,28702880800488;1,0894233688167;1,07539712424045;1,18965303408864
-2,3003136;1,05455061104412;1,06273799257421;1,31281124368965;1,10994583598165;1,29656605460805;1,08791802251262;1,07375433780294;1,18472656995734
-2,2806528;1,05122250380617;1,05714689332071;1,29747510144263;1,10791477581371;1,30603490630652;1,08494610667217;1,07197799722122;1,17988455456929
-2,260992;1,04780858657426;1,05175241170454;1,28237514321495;1,10605474914133;1,31533750934279;1,08053247312807;1,07009391979849;1,17518685812527
-2,2413312;1,0443437436359;1,04658450102995;1,26750504717884;1,10435453225885;1,32434032924926;1,07477870577483;1,06809736046766;1,17069847867019
-2,2216704;1,04085656300901;1,04164409747335;1,25293369916381;1,10282533716598;1,3329174252931;1,06778893556585;1,06600946062052;1,16647679574683
-2,2020096;1,037375072541;1,03693568199911;1,23874908496541;1,10149635012729;1,34091215597576;1,05968479648597;1,06383850090406;1,16252641427594
-2,1823488;1,03393116037831;1,03245831893592;1,22504958297027;1,10041181529443;1,34811439228912;1,05058132899411;1,06159095237597;1,15880714310244
-2,162688;1,03054948296296;1,02821265179018;1,21189071162933;1,09960005162675;1,35441716068146;1,04060719466784;1,05930834889382;1,15521314677778
-2,1430272;1,02725461624398;1,02422464879207;1,19931873997843;1,09908428149152;1,35973430151438;1,02992851479765;1,05701879048736;1,15167050481737
-2,1233664;1,02408743461134;1,02053497440759;1,18736788954653;1,09889229444178;1,36404472496934;1,01873108417763;1,05473340660308;1,14820679521986
-2,1037056;1,0210922252444;1,01722692891204;1,17611536342358;1,09906050906929;1,36730275543435;1,00722507957648;1,05245403765796;1,1447596709391
-2,0840448;1,01829913580468;1,01443694923874;1,16566971300764;1,09962824461285;1,36943077870048;0,995594425508319;1,05014568621823;1,14121211610876
-2,064384;1,01573010345946;1,01228679692776;1,15616154530495;1,10063494062831;1,37042658671281;0,983967314309093;1,04777290363757;1,13746413679278
-2,0447232;1,01341230555114;1,01087024761061;1,1476965246633;1,10211588721577;1,3703621815586;0,972431023525595;1,04532456017033;1,13355278121785
-2,0250624;1,01137340068919;1,01030427538914;1,14037365308363;1,10409472190771;1,36931848285563;0,961066172525851;1,0427844525492;1,12950464761012
-2,0054016;1,009629239043;1,01069323530584;1,13429294478272;1,10660174334873;1,36737906210748;0,949943509391087;1,04014715820089;1,12536722254937
-1,9857408;1,00819388869002;1,01209962929901;1,12949732324436;1,10965518142687;1,36458228611012;0,939147141906047;1,03741410805929;1,12119926243743
-1,96608;1,0070608750314;1,01454710877505;1,12591618199843;1,1132598941783;1,36095141749999;0,928694503588648;1,03457461855491;1,11707393407808
-1,9464192;1,00621468545254;1,01803428232687;1,12344335592972;1,11740280628119;1,35652962183678;0,918579310816455;1,03155308709303;1,11306549725446
-1,9267584;1,00564496740861;1,02256611624459;1,12197444884927;1,12205239455458;1,35143497847315;0,908860736859887;1,028317438927;1,10920780420287
-1,9070976;1,00533696000198;1,02813914573654;1,12137265696688;1,12715298079259;1,34582840581605;0,899658715683742;1,02486130252845;1,10561985864508
-1,8874368;1,00527206469944;1,03474388887689;1,12148978292894;1,13263624336657;1,33988722477014;0,891049488650876;1,02122512603547;1,10226608346773
-1,867776;1,00543451618704;1,0423382461;1,12213086487226;1,13844667363347;1,33373141546934;0,88309517904379;1,01750095090748;1,09907153150448
-1,8481152;1,00580932350404;1,05084926586677;1,12306597143203;1,14452226601663;1,32743818031462;0,875873440297101;1,01376060390079;1,09604139527316
-1,8284544;1,00637846014893;1,0601905502433;1,1241155176345;1,1507892061106;1,32109341682288;0,869462126148771;1,010053515038;1,09320772157443
-1,8087936;1,00711597867126;1,07021496421262;1,12511296964078;1,15716281771597;1,31477800935209;0,86397202465101;1,00642458411893;1,09065304655561
-1,7891328;1,00800749239495;1,08075690303667;1,12584707235233;1,16354933153007;1,30856219884057;0,859517294059737;1,00290636287033;1,08844504889392
-1,769472;1,00904504360255;1,09166457730606;1,126090981447;1,1698555710962;1,30245775356137;0,856165315152577;0,999513321557489;1,08655946912392
-1,7498112;1,01021539068297;1,10279243800336;1,1257752924219;1,17601610222239;1,29646662520216;0,853937989141719;0,996243240052933;1,08492097846357
-1,7301504;1,01150486078389;1,11394553547111;1,12485104965481;1,18199561330184;1,29056116898012;0,85285691909935;0,993107232208616;1,08354804062844
-1,7104896;1,01289493525075;1,12496714909646;1,12335733372795;1,18776187260945;1,28474067420896;0,852923843843809;0,990126166743862;1,08248708689862
-1,6908288;1,01435771653001;1,13576072500453;1,12142317283859;1,19329177592566;1,27901556415537;0,854029504517801;0,987260062126292;1,08178624559876
-1,671168;1,01586601401091;1,14626565788138;1,11910922677852;1,19857215558967;1,27345247313332;0,856008472065966;0,984434952190574;1,08146966661387
-1,6515072;1,01739154935422;1,1563979401062;1,11649663954473;1,20360163359085;1,26816812797343;0,858779832634818;0,981527216178281;1,0815637656624
-1,6318464;1,01890337364141;1,16606524783212;1,11370529558512;1,20838369434975;1,26331747445895;0,86230535546541;0,97839430149195;1,08218913571134
-1,6121856;1,02036955301006;1,17518561815645;1,11085248842299;1,21292253362346;1,25900397420396;0,866503966111629;0,974950448848242;1,08338038017648
-1,5925248;1,0217676887179;1,183692727237;1,10804411225727;1,21722966051657;1,25523040660067;0,871282196012351;0,971151463568536;1,08515818446106
-1,572864;1,02307360527418;1,19156577404561;1,10541303385081;1,22132336022723;1,25196917528012;0,876580417868967;0,96695948300174;1,08761032156827
-1,5532032;1,02427527959353;1,19880106489545;1,10308714589638;1,22522510745408;1,24924612572272;0,882350859056575;0,962348500108578;1,09078701973723
-1,5335424;1,02536555930819;1,20539190673777;1,10114725224078;1,22894857979151;1,2470757790691;0,888580005021172;0,957303428242624;1,09470425407814
-1,5138816;1,02634210334158;1,21132295153081;1,09959651815563;1,23248928279335;1,24542881501835;0,895273121394087;0,951868653360184;1,09938213644244
-1,4942208;1,02719281473235;1,21659451954793;1,09840593335588;1,23582877404441;1,24427291014855;0,902428743104384;0,946152552823151;1,10473570202595
-1,47456;1,02790386200184;1,22122666903281;1,09761667865659;1,2389442168145;1,24356249247571;0,909988267663114;0,940262473012852;1,11052280018139
-1,4548992;1,02845782994894;1,22522104476609;1,09730499549812;1,24181318046316;1,24323245561777;0,917882661055162;0,934323073643293;1,11664758247542
-1,4352384;1,02883857308243;1,22859365934131;1,0975117988642;1,24442107097708;1,24320900748606;0,92608293457491;0,928469494437712;1,12308888441215
-1,4155776;1,02902729228691;1,23139624014528;1,09825102943781;1,24675510234629;1,2434443001447;0,934600424482016;0,922883164640485;1,12979640091602
-1,3959168;1,02901095611529;1,23361832121555;1,09960565567308;1,24879892671564;1,24390696921066;0,943406143190144;0,917736706072295;1,13673221519716
-1,376256;1,02878209260681;1,23525299888981;1,10173031447142;1,25054513010091;1,24452824656963;0,952470865787765;0,913183494594494;1,14385018200329
-1,3565952;1,02833811213924;1,23633486036135;1,10477381662834;1,2519863046586;1,24525029379061;0,96177925423354;0,909395897230337;1,15110270909613
-1,3369344;1,02767894451109;1,2369401938436;1,10882279375559;1,25312085088712;1,2460429635132;0,971223387530286;0,906525356596398;1,15845309860045
-1,3172736;1,02680011896302;1,23709646211367;1,11391809706845;1,25395008159466;1,24683881892068;0,980699497582223;0,904686929209253;1,16587087553804
-1,2976128;1,02570274168917;1,23679683227494;1,12008193420228;1,25447877945067;1,24756050093261;0,990085702447467;0,903950545164557;1,17334246322555
-1,277952;1,02437630636883;1,23605940823223;1,12726245869899;1,25472153751173;1,24808372079546;0,999242928426547;0,90433895452911;1,18087245231167
-1,2582912;1,02280898642107;1,23495538505087;1,13538068945415;1,25470549974691;1,24826654445106;1,00803793365244;0,905886533251642;1,18844417058398
-1,2386304;1,02099511451302;1,23356041064756;1,14436368318206;1,25447013099863;1,24799881546798;1,01635114801297;0,908575491775339;1,19603862503543
-1,2189696;1,01893647656908;1,23194180044754;1,15407200774004;1,25405936975367;1,24714721807251;1,02405168641843;0,912319448999158;1,20365289342877
-1,1993088;1,01664146363708;1,23015537990577;1,16429151275439;1,2534998397351;1,24561744391002;1,03093146734224;0,917005721754341;1,21128403081897
-1,179648;1,01413257676408;1,2282926495565;1,17477649172517;1,2528068013982;1,24339426210492;1,03683914991463;0,922516374023801;1,21893182649917
-1,1599872;1,0114482194564;1,22647320150808;1,1853158993295;1,25201194310665;1,24042123615228;1,04172476682391;0,928692409921097;1,22662748062102
-1,1403264;1,00862874769856;1,22479434558373;1,19572023060579;1,2511393288931;1,23664617260246;1,04561592248627;0,935325520286576;1,2344186926053
-1,1206656;1,00570726530573;1,22331923523727;1,20583226009522;1,25020904070955;1,23200268077482;1,0485622010939;0,942209939868883;1,24228464545536
-1,1010048;1,00272614535776;1,22203949582042;1,21554852065059;1,2492336557194;1,22645648488438;1,05058641065121;0,949130714074436;1,25019488119145
-1,081344;0,9997475616361;1,2209082851639;1,22473053460178;1,24822951773241;1,22001006439778;1,05168500066358;0,955861335384224;1,25815796511547
-1,0616832;0,996849096053801;1,21986729440144;1,23326110825786;1,2472159450684;1,21272999620433;1,05192762169916;0,962216390641376;1,26607099091393
-1,0420224;0,994107442985571;1,21890274947804;1,24109505733994;1,24621223874083;1,20471982731503;1,05141203538896;0,968099724985871;1,27381513281426
-1,0223616;0,991591910797954;1,21801322415887;1,24822711724761;1,24524527085187;1,19614199351401;1,0502371990341;0,973451162392111;1,28132788378928
-1,0027008;0,989365422499163;1,21718426813159;1,25464765631398;1,24433405613799;1,18720437679635;1,04857315649186;0,978210232175143;1,28853092510628
-0,98304;0,987485799915725;1,21638945906962;1,26032240191993;1,24350530296812;1,17823660609236;1,04663492109709;0,982341424915453;1,29539752982584
-0,9633792;0,9860003179558;1,21561391780883;1,26528677155062;1,242774390759;1,16959943965287;1,0446225869035;0,985858963724323;1,30193323970436
-0,9437184;0,984945336434661;1,21491874902527;1,26962682849571;1,24214635481742;1,1615915267815;1,04277545041603;0,988868102866483;1,30803345541931
-0,9240576;0,984350393721;1,21433815514403;1,27341880881386;1,2416247811042;1,15442128235074;1,0412640894608;0,991490223673674;1,31352637831773
-0,9043968;0,984244755333121;1,21386567766266;1,27677225911903;1,24121173205256;1,14827434478365;1,04021286653065;0,993867006113004;1,31818287478226
-0,884736;0,984654334883461;1,21353648963107;1,27972823176696;1,24090435503495;1,14324171031117;1,03974293042678;0,996122424099753;1,3219446812092
-0,8650752;0,985582756129083;1,21343349968563;1,2822934987955;1,24067652113185;1,1393547163518;1,03995128134714;0,998371657556461;1,32483465016096
-0,8454144;0,987020071570531;1,21363425512529;1,28447678317581;1,24048975574707;1,13658746614721;1,04090211590773;1,0006953233094;1,32690105327767
-0,8257536;0,988945023824074;1,21419844716184;1,28628432867247;1,24030036974097;1,1348707460074;1,04264142202937;1,00314991053342;1,32813042840593
-0,8060928;0,991337052136852;1,21512583875611;1,28778358397632;1,24006103145599;1,1340716229162;1,04514620573552;1,00577120742363;1,3284303820451
-0,786432;0,99416059461489;1,21644244028086;1,28908804184271;1,23972503251687;1,13402013132233;1,04833513971714;1,00859075674571;1,32781133955204
-0,7667712;0,997358388066951;1,21817720120037;1,29027865174165;1,23924932846887;1,13452981157093;1,05209869853112;1,01165639624943;1,3263749524369
-0,7471104;1,00086925653198;1,22029283358634;1,29133835634335;1,23857266195818;1,13536712522115;1,05634102723558;1,0149722581443;1,32424868558047
-0,7274496;1,00463331558503;1,22273321967231;1,29221684990577;1,23762298452924;1,13626751378875;1,06093995336643;1,0184938726396;1,32148733545772
-0,7077888;1,00860050971822;1,22541977275086;1,2928157770922;1,23633608709599;1,13696988356266;1,06574752750187;1,02213828562058;1,31809293868406
-0,688128;1,0127108929556;1,22823010255152;1,29297722141199;1,2346508143358;1,13727399700276;1,07074151765727;1,02581865976643;1,31407998220689
-0,6684672;1,01690020905502;1,23103762263253;1,29260668801605;1,23249855421534;1,13702251215459;1,07594272619331;1,02946242948659;1,30948144729582
-0,6488064;1,02109983748303;1,23370619347086;1,29163994195728;1,22981257220758;1,13606881047331;1,08129492167599;1,03303875421508;1,30438695573844
-0,6291456;1,02524308558547;1,23605378964501;1,28998566258013;1,22654606612867;1,13425512804201;1,08664725682137;1,03651230724244;1,29881940213467
-0,6094848;1,02927184212484;1,23789933126914;1,28747724222637;1,2226613866815;1,13152709908633;1,09187089429093;1,03981339692255;1,29284699891351
-0,589824;1,03312499448805;1,23909303134167;1,28396292414037;1,21812408326304;1,12794209927737;1,09688713971067;1,04284740480694;1,28652071998308
-0,5701632;1,0367414776905;1,23948467993036;1,27942253793748;1,21290513819876;1,1236292130471;1,10155462458509;1,04552941324398;1,27974297129032
-0,5505024;1,04006131374925;1,23891231864407;1,2739008036161;1,20697493590274;1,1186934711957;1,10575051740296;1,04780216098948;1,27241100174967
-0,5308416;1,04303646196308;1,23725846577653;1,26744624745931;1,20032762528267;1,1132594102791;1,10940761367191;1,04966772454164;1,26442976971287
-0,5111808;1,04562370068936;1,23447102353443;1,26014405717299;1,19299159896527;1,10754607249776;1,1124574190349;1,05117173448755;1,25570514216707
-0,49152;1,04779091773975;1,23049625495145;1,25207118489985;1,18501580369932;1,10176573196463;1,11482776457899;1,05235316163613;1,24626117162433
-0,4718592;1,04949852024036;1,22531803866829;1,24325762087909;1,17646036003585;1,09615133380004;1,11650022069163;1,05324393580542;1,23613717237306
-0,4521984;1,05070566322006;1,21896762908466;1,23374496371166;1,1673905925172;1,09088402771136;1,11753568017079;1,05385794282312;1,22516084190357
-0,4325376;1,0513838231033;1,21150106216974;1,22366724618007;1,15788064158734;1,08605500912571;1,117926067758;1,05419629101691;1,2132378512577
-0,4128768;1,05152997230163;1,20296402059693;1,21322901537112;1,14800959920146;1,08170905072088;1,11759915778822;1,05424016613023;1,20045445561765
-0,393216;1,05115185993228;1,19343841285421;1,20255703800712;1,13786304846365;1,0778661015003;1,11649540429145;1,05398953435884;1,18688375397629
-0,3735552;1,05025712808891;1,18304752851355;1,19167414641866;1,12751812284769;1,07451518815263;1,11454472901006;1,05346998606413;1,17262639670236
-0,3538944;1,0488497931646;1,17192281479986;1,18057371081126;1,11705768094234;1,0716011623227;1,11173357867406;1,05271301579408;1,15787617689636
-0,3342336;1,04694015908826;1,16013466332564;1,16922635158037;1,1065755319358;1,06899481878898;1,10804998198827;1,05172348311713;1,14285840648693
-0,3145728;1,04456240111009;1,14773831961669;1,15760265910568;1,09617290139454;1,06649392902408;1,10347138939387;1,05048129879154;1,12775622800119
-0,294912;1,04176160539255;1,13488654580623;1,14569002344629;1,08594371782318;1,06388502650343;1,09800551649502;1,04894213189307;1,1127586535431
-0,2752512;1,03860186893319;1,12177774860697;1,13353736662599;1,07597867821389;1,06098054991326;1,09175394400557;1,04703901559969;1,09805566302362
-0,2555904;1,03515762655735;1,10856309263379;1,1211916955544;1,06636727946858;1,05769157372511;1,08481993576818;1,04470355829542;1,08381882879834
-0,2359296;1,03151575243299;1,09536804741523;1,1086901877064;1,05719269712517;1,05391888507519;1,07726541678445;1,04189901545942;1,07018356921215
-0,2162688;1,0277613721318;1,08234896120335;1,09607863846466;1,04852472167768;1,04958101552819;1,06912506488681;1,03863793874865;1,05730555822961
-0,196608;1,02397435069144;1,06975271733722;1,08349645868534;1,04043624251808;1,04465291755029;1,06058601415182;1,0349857974228;1,04542312720071
-0,1769472;1,02022840430489;1,05779289600347;1,07106400704581;1,03298897418777;1,03920837230551;1,05188810059594;1,03097740777051;1,03465395417837
-0,1572864;1,0165867481464;1,04660219625805;1,05892841824758;1,02621549052149;1,03335574050238;1,04319647796082;1,02664055722868;1,02509459519164
-0,1376256;1,01312416230183;1,03630582175351;1,04728597254266;1,02015158927178;1,02727845835732;1,03467282553548;1,02209455385318;1,01679018417518
-0,1179648;1,0099251599743;1,02703345553139;1,03641187698952;1,01483446866539;1,02121778705996;1,02651901592691;1,01746629116297;1,00981556329856
-0,098304;1,00706883070387;1,01893644261652;1,02655031826869;1,01030164202948;1,01544447696818;1,01897321277883;1,01291435132725;1,00428028625142
-0,0786432;1,00463071689472;1,01214179723092;1,01793473654056;1,00657922900829;1,01022874680302;1,01233854370721;1,00869743264241;1,00022670683363
-0,0589824;1,00267287952254;1,00678025033646;1,01079697923447;1,00368064794801;1,00583238599299;1,00688390084045;1,00509090860986;0,997726215382839
-0,0393216;1,00123122331222;1,0029443093149;1,00531382339729;1,00161261317845;1,00251954438995;1,00288515997634;1,00232588738173;0,996846619454167
