Time;MS1;MS2;MS3;MS4;MS5;MS6;MS7;SM8
-3,0081024;1,00977846243699;0,880445713781798;0,925061552075067;0,892248011758503;1,16210308375307;1,16183796874125;1,09460865395623;0,976893179026999
-2,9884416;1,00935905643991;0,876455168214225;0,923090127866218;0,896655506647416;1,15661094904979;1,1655547525761;1,09335449291798;0,980581037104699
-2,9687808;1,00897396691052;0,872555726079014;0,921034190834013;0,900954771240222;1,15167619968561;1,16991839808946;1,09241953640787;0,983492208672859
-2,94912;1,00861157220632;0,868768684817749;0,918821552884401;0,905100928447847;1,1473824722451;1,17479869743795;1,0917897239205;0,985678543824945
-2,9294592;1,00826394940571;0,86513570505197;0,916402680698044;0,909051495313087;1,14381070098482;1,17999902627482;1,09142346805895;0,987234501210771
-2,9097984;1,0079077810257;0,861692398697592;0,913716111067344;0,912767928129578;1,14098037990765;1,18526295023112;1,09130396810606;0,988289655655167
-2,8901376;1,00751103928913;0,858463743334585;0,910709590433688;0,916224698167084;1,13884727893426;1,19025031956994;1,09140701498835;0,988997816666979
-2,8704768;1,00705545587385;0,855516467009553;0,907390845622462;0,919411970504924;1,13734907474421;1,19465918687065;1,09169759892384;0,989503258967756
-2,850816;1,00653367777317;0,852914020047544;0,903811976724483;0,922323995996543;1,13644226435399;1,19821573024929;1,09217832981868;0,989911655110325
-2,8311552;1,00593288295817;0,850713433167705;0,90003935328096;0,924958636364701;1,1360668657594;1,20052712330168;1,09290803724423;0,99028588800352
-2,8114944;1,00524391450813;0,848965852820435;0,896144073653752;0,927322816114091;1,13615264648929;1,2012014395124;1,09390914438284;0,9907365511128
-2,7918336;1,00446812511118;0,847703478639231;0,892215285474367;0,929429597791985;1,13663626511191;1,19995359225075;1,09514547970065;0,99136967286142
-2,7721728;1,00360420484439;0,846951669261975;0,888387712305975;0,931305966695526;1,13744403788451;1,19663578720072;1,09658061051601;0,992291007128042
-2,752512;1,00265833987098;0,846755569787665;0,884801730261019;0,932980923444027;1,13845519212371;1,19124608938506;1,09817924305747;0,993551212777765
-2,7328512;1,00164397096385;0,847125311609231;0,881568996825226;0,934490169821021;1,13949599503335;1,18389209913062;1,09991085260377;0,995175877424967
-2,7131904;1,00057159461967;0,848021398727644;0,878788644934419;0,935868542120822;1,14039775797737;1,17472316997446;1,10177114091778;0,997160616439604
-2,6935296;0,999442064817528;0,84937685577056;0,876585167843542;0,937150872522571;1,14105936983653;1,16394094208516;1,1037715385401;0,999449307751577
-2,6738688;0,99827375176491;0,851096860614276;0,875081438330228;0,938367619065872;1,14148533912178;1,15191190801678;1,10591842463762;1,00201111230147
-2,654208;0,997098872798768;0,853089108963536;0,874354697418706;0,939538530967878;1,14163819052797;1,13901176436123;1,10821134838497;1,00478573119235
-2,6345472;0,995945797198896;0,85528236766233;0,874464017163044;0,94068301878596;1,14150808319136;1,12562847693036;1,11066791767352;1,00767388044521
-2,6148864;0,994835823561605;0,85763889155494;0,875478595876435;0,941829131278917;1,14110232513172;1,11218442188281;1,11326611752119;1,01053587227055
-2,5952256;0,993790007486954;0,860107699698627;0,877459500581818;0,942987551546793;1,14038711798375;1,09913453952685;1,11594400246779;1,01325540194217
-2,5755648;0,992823339960154;0,862614554336842;0,880427518313984;0,944161781193208;1,13929672192918;1,08688954252079;1,11866611852457;1,01574720860704
-2,555904;0,991942177279528;0,865089865995107;0,884404992404546;0,945352061371751;1,13784939934564;1,07579459447281;1,12142412579436;1,01789949177703
-2,5362432;0,991144207855665;0,867448504932653;0,889387485674477;0,946549338642237;1,13613942342077;1,06611139937211;1,12419124516453;1,01961645962382
-2,5165824;0,990431393962906;0,869602296122693;0,895298673692619;0,947722695503495;1,13421985930972;1,05803883468723;1,12691915370078;1,02083668251407
-2,4969216;0,989794889782648;0,871476509438742;0,902061998377371;0,948836009685675;1,13217603459756;1,05164109249324;1,12955026413443;1,0215171254355
-2,4772608;0,989241714842634;0,873039829562732;0,909610994332892;0,949858648438839;1,13013642494386;1,04689190340476;1,13200998871272;1,02167656936744
-2,4576;0,98878699679181;0,874276302162676;0,917844844649292;0,950755418671205;1,12824347215515;1,04368450014494;1,13422924793929;1,02136940827316
-2,4379392;0,988442902737954;0,875193987966146;0,926622477925019;0,95148676661484;1,12671398935576;1,04189082999855;1,13614564477087;1,0206623278936
-2,4182784;0,988212610287052;0,875826107549119;0,935852983882686;0,952018732415452;1,12573983427989;1,04134780070061;1,13771978428582;1,01964202007049
-2,3986176;0,988092738862663;0,876199507077039;0,945477546351514;0,952331733202185;1,12539931888493;1,04189931995559;1,13892455117802;1,01843893037816
-2,3789568;0,988079855813583;0,876308659736191;0,955472615448562;0,952423057078674;1,12570887538881;1,04338444879137;1,13973343112639;1,01716081028325
-2,359296;0,988167966580568;0,876181186041738;0,965787857510828;0,952290674466413;1,12673247694529;1,0455218533847;1,14013133364813;1,01588734414745
-2,3396352;0,988348889910939;0,875851623652539;0,976373140516873;0,951937196041393;1,12857593801707;1,04807568829227;1,14012823221628;1,01468463941594
-2,3199744;0,988610506723089;0,875344700860724;0,987214869421901;0,951374227437494;1,13130333252743;1,05090432310591;1,1397199382283;1,01361722100115
-2,3003136;0,988932917836847;0,874694151872642;0,998319184392468;0,950616042049185;1,1349129966254;1,05392540410821;1,13888047318752;1,01269498309265
-2,2806528;0,989308370078605;0,873953136111572;1,00966899506949;0,949682260033501;1,13937681991035;1,05709740325211;1,13757355431841;1,01192720724852
-2,260992;0,989740812021903;0,873193667546879;1,0212182264053;0,948607235806351;1,14463867918027;1,06043689519476;1,13582607376081;1,01132368533142
-2,2413312;0,990243371043131;0,872481386558003;1,03290652938125;0,947437530234312;1,15061608180681;1,06402519077673;1,13366395517721;1,01088392888241
-2,2216704;0,990828704423933;0,871875562538499;1,04469374516427;0,946220923301502;1,15722129649778;1,06790414768046;1,13109605916051;1,01056771941972
-2,2020096;0,991507805115151;0,871436822467505;1,05652986331437;0,944998763499381;1,16436683847037;1,07213734583299;1,1281339129351;1,01028259609482
-2,1823488;0,992284393906331;0,871205292090701;1,06836224918006;0,943808041298492;1,17194198718726;1,07683500929813;1,12480847957534;1,00996227000139
-2,162688;0,993141157548277;0,871210668356564;1,08010527044093;0,942692348175001;1,17978029764586;1,08213486002637;1,12112951587836;1,0095803827946
-2,1430272;0,994053137042999;0,871500779611669;1,09162118377228;0,941688478387761;1,18771901928771;1,08816765660627;1,11710968229405;1,00908936115775
-2,1233664;0,995000677358538;0,872130233374137;1,10274439114079;0,940817600311334;1,19556992603409;1,0950024503821;1,11279200311342;1,00845082947045
-2,1037056;0,995970664765045;0,873187732659077;1,11326205771129;0,940094590000724;1,20318644470285;1,10271075396794;1,1082043738935;1,00764140409966
-2,0840448;0,996943628562949;0,874742759450161;1,12293552329264;0,939524747244741;1,21042586856179;1,1113323563834;1,10337950204091;1,0066467355984
-2,064384;0,997900140916347;0,876841294081476;1,13159082912397;0,939103032948019;1,21709520860303;1,12081873418268;1,09834846877426;1,0054736213447
-2,0447232;0,998829745555746;0,879530164603683;1,1391323250449;0,938829692712672;1,2230832815979;1,13105617021309;1,09313977308346;1,00412052001166
-2,0250624;0,999711294033491;0,88283230112684;1,14548242932947;0,938693121539715;1,22832611637492;1,14195744824015;1,08782182595516;1,00250939889552
-2,0054016;1,00051834573574;0,886752546508185;1,15057952373184;0,938679551310022;1,23273519726136;1,15337204337002;1,08245772260484;1,00063291673566
-1,9857408;1,00122215929648;0,891263985387601;1,15436496811054;0,938774680874986;1,23626513247165;1,16510399513397;1,07706576595405;0,998540377646841
-1,96608;1,00179655949677;0,896319469286773;1,1568313914656;0,938959879398164;1,23886370388424;1,17690740966726;1,07165233938089;0,996301272306272
-1,9464192;1,00221712811861;0,901853466480871;1,15803356092006;0,93921802519616;1,24046841560973;1,18850595196587;1,06623100541354;0,994005975883894
-1,9267584;1,00246539199034;0,907747076879679;1,15805113479075;0,939534884737296;1,24101070646314;1,19962366791632;1,06082124343741;0,991744000252545
-1,9070976;1,00253462867455;0,913886508942928;1,15698584792681;0,939895241254199;1,24043646727386;1,21004845261168;1,05541871342284;0,989568295314625
-1,8874368;1,00243932201432;0,920188530008549;1,15497129241124;0,94027564064587;1,23878447018997;1,21963053197736;1,05004071643446;0,987529092157901
-1,867776;1,00219744069999;0,926542073352751;1,15220464095806;0,940663786038848;1,23609045046458;1,22814189503883;1,04472327496498;0,985703555367987
-1,8481152;1,00181576251904;0,93283692355764;1,14886687030263;0,941058828846137;1,23235991399567;1,23538004082503;1,03947676160822;0,984156838481274
-1,8284544;1,00131210411451;0,938971849897878;1,14512170232835;0,941466324151626;1,22763585623711;1,24133088384932;1,03429782743435;0,982960088681333
-1,8087936;1,00071981553094;0,944825133373325;1,14111700453615;0,941897019687484;1,22195993172972;1,24605004037143;1,02917063236677;0,982179521300671
-1,7891328;1,00007165966199;0,950287463197548;1,13696493596903;0,942372251284753;1,21534895474932;1,24959624312803;1,02411629899671;0,98187438885947
-1,769472;0,99939084481789;0,955308489556795;1,13273134572324;0,942910847079102;1,20786246481821;1,25206391538339;1,01916990760811;0,982096759515856
-1,7498112;0,998696810758157;0,959826712503289;1,12842765240304;0,943526890425547;1,1995842284853;1,2535620702819;1,01439679807219;0,982896096084602
-1,7301504;0,998011452398929;0,963788991640834;1,12404373091458;0,944224285180846;1,19064152934102;1,25420488721837;1,00988135890075;0,984295637897995
-1,7104896;0,99736371030143;0,967165484131179;1,11956134650377;0,945011415871354;1,18124895315868;1,25411788151442;1,00569101894107;0,986297821439634
-1,6908288;0,99678884561652;0,969919905310672;1,11494846980743;0,945896875755737;1,17162598630915;1,25349229813586;1,00187530328028;0,988876836959327
-1,671168;0,996322938846382;0,972031826485982;1,11012161584281;0,946891770172031;1,16195316416821;1,25250376340173;0,9984793555551;0,99196053903622
-1,6515072;0,995986204992944;0,97350664385354;1,10502442483205;0,948012875531783;1,15241686936478;1,25132236893037;0,995524057919805;0,9955098789693
-1,6318464;0,995793892011539;0,974380558116019;1,09960315061506;0,949258276123214;1,14318555347568;1,25000962524216;0,993009204588043;0,999516318156715
-1,6121856;0,995760978173642;0,974669908274431;1,0937912758089;0,950602305428657;1,13440382692355;1,24854539757734;0,990961116114949;1,00399991061528
-1,5925248;0,995886122357383;0,974380549718062;1,08754545997419;0,952009727247094;1,12628373101524;1,24689276194204;0,989403060461921;1,00889747243057
-1,572864;0,996149984591307;0,973528884709526;1,08086692369139;0,953434982925726;1,11911569961947;1,24501434406529;0,988334099301943;1,01413342493161
-1,5532032;0,996536057560865;0,97215402686043;1,07382612949666;0,954826296713091;1,11310166745725;1,24287588756585;0,987764434898759;1,01968273760609
-1,5335424;0,997042650828998;0,970266710012495;1,06651932594596;0,956131855372564;1,10833965981203;1,24039238715946;0,987680431663033;1,02553494018343
-1,5138816;0,997662231029759;0,967882171294068;1,05908345249151;0,957310587925699;1,10489261019243;1,23746238518334;0,988048945017361;1,03166624431279
-1,4942208;0,998377747906977;0,965009848870934;1,05162881566141;0,958315263659271;1,1027934743599;1,23403092669188;0,988851835880038;1,03804119895353
-1,47456;0,999166091604144;0,961631475757283;1,04428864456451;0,959086964623819;1,10201014878751;1,23005563595847;0,990081837879642;1,044635430211
-1,4548992;1,00000165799937;0,957726436427883;1,03727084303969;0,959575539642374;1,10245051607704;1,22547434535889;0,991725768719545;1,05143034129287
-1,4352384;1,00085489099689;0,953266048988085;1,0307675391433;0,959746996672144;1,10398265077809;1,22023066176041;0,993757476748785;1,0583706757084
-1,4155776;1,00169081806746;0,948229030254501;1,02492118348908;0,959576336646948;1,10645572553414;1,21426029704408;0,996131888330751;1,06538542279704
-1,3959168;1,00247620330245;0,942620498392208;1,01982825344614;0,95905009034012;1,10976528513616;1,20752083302245;0,998780690764093;1,07238242666614
-1,376256;1,00318174813203;0,936487623189752;1,01556502028066;0,958172148605937;1,1137563579462;1,20001841600989;1,00164031023663;1,07929864728017
-1,3565952;1,00378651351285;0,929884067039208;1,01216357136231;0,956960188960487;1,11825563054994;1,19189657486681;1,00464685714931;1,08607538630396
-1,3369344;1,00428089563794;0,922860940637727;1,00964606793281;0,955436885224234;1,12300006928489;1,18335466691341;1,00770078679364;1,09267755825167
-1,3172736;1,00466148763594;0,915515058077936;1,00799789217272;0,953639240317368;1,12775534339509;1,17462791600128;1,01070184111082;1,09905746859915
-1,2976128;1,00493567043066;0,907970015165581;1,00713614971594;0,951618098013492;1,13235149399333;1,16588648497805;1,01356934049048;1,10515346203153
-1,277952;1,00510769700778;0,900333887575685;1,00692890812654;0,949442886643707;1,13665171011227;1,15727002587596;1,01624847694999;1,11085770416225
-1,2582912;1,0051808972758;0,892738136768028;1,00720343822174;0,947182112211374;1,14059051259706;1,14887979778175;1,01865762559667;1,11608545883727
-1,2386304;1,00515842488778;0,885341184884216;1,00778358305902;0,944899885881506;1,14412168440502;1,14078503184709;1,02073151577932;1,12076344421195
-1,2189696;1,00504626859529;0,878292734095436;1,00848826542667;0,942655019131386;1,14722034109438;1,13309269644535;1,02245458240827;1,1248525808385
-1,1993088;1,00485632433601;0,87174213311752;1,00913767554387;0,940509237397415;1,1498793295012;1,12592460806988;1,0238412334391;1,12835552423378
-1,179648;1,00460267219482;0,865827858122181;1,00954232379078;0,938530194290698;1,15211781838599;1,11936084202294;1,02489293654447;1,13121580042917
-1,1599872;1,00429450062536;0,860675857909065;1,00949471810319;0,936762296354354;1,15395047728166;1,11343288004126;1,02562714075489;1,13336279722418
-1,1403264;1,00393514978576;0,856397472807273;1,00884904061236;0,935235917976497;1,15540577146933;1,108126267087;1,02607769082677;1,13476036718409
-1,1206656;1,00351798320577;0,853065819196681;1,00744701438511;0,933973485948675;1,15657971452957;1,10350224637665;1,02628281936907;1,13530579700285
-1,1010048;1,00304798195649;0,850719272556545;1,00517405203687;0,932986575164526;1,15750308880449;1,09961437837021;1,0262959380646;1,13489609385284
-1,081344;1,00254763926148;0,849384008756972;1,00210022401832;0,932278284457205;1,15828455898318;1,0964652836453;1,02617370554525;1,13347011113626
-1,0616832;1,00202516312351;0,849051113678976;0,998332461955434;0,93184487356836;1,15911079771915;1,09403361631138;1,02596368646834;1,13097761106265
-1,0420224;1,00147192066995;0,849679960281597;0,993952313635002;0,931664201009074;1,16009388891667;1,09229762614614;1,02568641305975;1,12739233591746
-1,0223616;1,00088559366583;0,851180861062002;0,989059538010556;0,931713348311118;1,16126864571981;1,09119691181144;1,02532346760679;1,12275123806806
-1,0027008;1,0002738620735;0,853423767139707;0,983760363363317;0,931961881789491;1,16267127671472;1,09066255955631;1,02483868820636;1,11710253763356
-0,98304;0,999649224150456;0,856255664761893;0,978146502860248;0,932372325600845;1,16430655686205;1,09062141289786;1,02420048462534;1,11052504656844
-0,9633792;0,999021002947434;0,859536328746851;0,972355810795535;0,93291052329983;1,16611538572167;1,09103168387608;1,02338777728692;1,10306833837291
-0,9437184;0,998396406596262;0,863144948901433;0,966588056129012;0,933537024094651;1,168082707745;1,09185906273593;1,02241030555843;1,09477663214491
-0,9240576;0,99778280015623;0,866998095409209;0,961000048295849;0,93420893368637;1,17020564919497;1,09312944685153;1,02126587669881;1,08570655729587
-0,9043968;0,997187213320849;0,871049329306373;0,95571668988335;0,934883688538588;1,17241438464064;1,0948534467616;1,01996072659884;1,07595645871871
-0,884736;0,996609580385744;0,875240762903484;0,950812284237722;0,935526925978458;1,17459870775092;1,09699067823917;1,01848328825887;1,06567924177707
-0,8650752;0,996053882105714;0,879518047267492;0,946302920770007;0,936106125603608;1,17669353479469;1,09956552579022;1,01680599411569;1,05502326264692
-0,8454144;0,995524933067118;0,88384382393368;0,942188885302872;0,936598079344379;1,17862028891654;1,10259677153281;1,01494376139827;1,04415795721499
-0,8257536;0,995013075497795;0,888175632564088;0,938463448265382;0,936992926637783;1,18024513240919;1,10605228629366;1,01293644429602;1,03318707206485
-0,8060928;0,99450366837528;0,892485635416233;0,935131220089775;0,937287697361047;1,18145087213429;1,10989603444973;1,01085328350341;1,02221869230298
-0,786432;0,993974984335555;0,896778857891784;0,932215086659107;0,937481851449074;1,18218893080571;1,11408420051891;1,00877396160811;1,01138007210593
-0,7667712;0,993417528427047;0,901088392444314;0,929681092082459;0,937579496330711;1,18244899198483;1,11853847849436;1,00678425950785;1,00077267703233
-0,7471104;0,992830333337777;0,905451905166129;0,927489094411706;0,937599586987489;1,18225018686588;1,12313558858381;1,00496127228693;0,99047568042803
-0,7274496;0,992215029193791;0,90987109956521;0,925607793102774;0,937572451344713;1,18161016325824;1,12771372190569;1,00335705665131;0,980577565162512
-0,7077888;0,991574267394862;0,914326239737465;0,923993926306044;0,937523803115129;1,18048449407778;1,13214212188956;1,00201313560698;0,971155557569916
-0,688128;0,990909578413775;0,918822210815609;0,92263896922522;0,937476895128817;1,17884526334777;1,1362653217078;1,00097205199902;0,962277481613122
-0,6684672;0,990213222701284;0,923368394777603;0,921577343067999;0,937452392458319;1,17669375057234;1,13988733579562;1,00028279506393;0,954008168969638
-0,6488064;0,989481811336902;0,928002944391494;0,920846770140892;0,937465602595737;1,17407424403916;1,14278666084579;1,00001089049188;0,946411152914305
-0,6291456;0,988708322074768;0,932732573462581;0,920499412191693;0,937529249842309;1,17108659400759;1,14486004771126;1,00020424654256;0,939538515025566
-0,6094848;0,987878887496062;0,93752124971861;0,920614170230196;0,937655129847192;1,16782649052444;1,14605987847165;1,00089173738861;0,933412800532523
-0,589824;0,98698433665364;0,942335054794608;0,921285085524707;0,937857473397513;1,16436079658416;1,14634904690125;1,00210931708105;0,928082482088688
-0,5701632;0,98603443157548;0,947125615188182;0,92260609294666;0,938158398679451;1,16071257685371;1,14569501144091;1,00388222955828;0,923577028868993
-0,5505024;0,985038720144208;0,951824194857195;0,924581461900583;0,938574048807574;1,15693318371164;1,1441027545289;1,0061602460225;0,919924582184976
-0,5308416;0,984000770501361;0,956359830220145;0,927176730309151;0,939104650733232;1,15303652494475;1,14163659606168;1,00887065848271;0,91716316736724
-0,5111808;0,982939991864958;0,960661803207721;0,930354993418118;0,939746831504331;1,14900566369433;1,13840157074548;1,01196118401492;0,915335934875575
-0,49152;0,981880611954176;0,964685092774648;0,934103149125969;0,940501489247903;1,14479536279689;1,13448668311816;1,01536386202488;0,914462805575787
-0,4718592;0,980851559547369;0,968384970830735;0,938416352386406;0,941377235178882;1,1403241822957;1,12997499018067;1,0189766497017;0,914509731285997
-0,4521984;0,979884661515288;0,971726629465556;0,943220537362122;0,942386271587858;1,13558979394428;1,1249797705788;1,02266147469394;0,915445356964834
-0,4325376;0,979012904299148;0,974704635058651;0,948486975381862;0,943537191898021;1,13059899191534;1,11956570109761;1,02627576045801;0,917261036803934
-0,4128768;0,97827750966766;0,977333049497637;0,954158119946883;0,944835842195978;1,12532448584421;1,11388538115811;1,02968334737502;0,919949679215216
-0,393216;0,977719001206177;0,979651499318061;0,960141229131889;0,946287063009108;1,11968961276591;1,10805414221389;1,03276191979033;0,923481597561679
-0,3735552;0,97737222748275;0,981699058258993;0,966297340477458;0,947889127014093;1,11376964198012;1,102130516527;1,03539820717059;0,927761964738265
-0,3538944;0,977258671344737;0,983506042468927;0,972494634546759;0,949644204381389;1,10762253510553;1,09618461232064;1,03752487247296;0,932685206189599
-0,3342336;0,977391369623206;0,985124708529009;0,978603686979425;0,951560522710946;1,10132632421746;1,09024901669763;1,03908997640967;0,938129077332138
-0,3145728;0,977787533431092;0,986609000452733;0,984482603766481;0,953643264971998;1,09496806297724;1,08425456819511;1,04006317590975;0,943974834505446
-0,294912;0,978461295924593;0,988002774600616;0,990010819990496;0,955896369406277;1,08859724222242;1,07817440883629;1,04043975975638;0,950100373091334
-0,2752512;0,979403053090243;0,989385755435379;0,995079333526095;0,958319419404649;1,08223464158292;1,07200257261806;1,04023187854332;0,956416157094682
-0,2555904;0,980586345981121;0,990786435725314;0,999576735005764;0,960911634843275;1,07591102791704;1,06569393212686;1,03950263600455;0,96281691739544
-0,2359296;0,981979177299019;0,992197439848929;1,00341898511276;0,963674633717139;1,06966143803917;1,05921226362728;1,03832455026658;0,969146580909761
-0,2162688;0,983540063724667;0,993610218399434;1,00652278563688;0,966611849737286;1,06353083233563;1,05257269300914;1,03675246404454;0,975237090071702
-0,196608;0,985220777240216;0,994999557813358;1,00883704002354;0,969714585972078;1,05758553668187;1,04584409492264;1,03482466454457;0,980973842906552
-0,1769472;0,986970477532805;0,996339767931305;1,01033544506526;0,972954157894372;1,05177025211558;1,03910406189819;1,03258044222585;0,986265037492576
-0,1572864;0,988736148424987;0,997591930679535;1,01107591524025;0,976300041928676;1,04600994147061;1,03246067674564;1,03005708395903;0,990987865267332
-0,1376256;0,990473037193728;0,998722097005299;1,01110562492272;0,979714062659788;1,04026632342118;1,02603274813027;1,02728908324207;0,994979488496415
-0,1179648;0,992158111278411;0,99972225910582;1,01052677316418;0,983139722642315;1,03448598903516;1,01991923269636;1,0242911302042;0,998180220155817
-0,098304;0,993769861484084;1,0005552144917;1,00947904539376;0,986515069801241;1,02869071965003;1,01429008870839;1,021053476583;1,00057573918339
-0,0786432;0,995278774993591;1,00114752487889;1,00803427366067;0,989776485212541;1,02287763276193;1,00933785962339;1,01754536284724;1,00214092010436
-0,0589824;0,996662220455144;1,00142287295024;1,00625186446118;0,992838574591715;1,01706179284543;1,00524113251621;1,01371173574116;1,00286903905817
-0,0393216;0,997913470519935;1,00133995685525;1,00423629900309;0,995614101865869;1,01129454646879;1,00220721667086;1,00951579586885;1,0027474761155
-0,0196608;0,999028891293631;1,00088272285841;1,00211280479389;0,998025774006001;1,00560596992628;1,0004276212262;1,00494207599936;1,00176742054806
0;1;1;1;1;1;1;1;1
